request_id,workload_category_eager,backend_eager,status_eager,finish_reason_eager,source_eager,source_id_eager,prompt_hash_eager,frozen_input_tokens_eager,runtime_input_tokens_eager,max_new_tokens_eager,output_tokens_eager,output_hash_eager,ended_with_eos_eager,hit_max_new_tokens_eager,generation_ratio_eager,sampling_seed_eager,template_ms_eager,tokenization_ms_eager,preprocess_ms_eager,h2d_ms_eager,model_ttft_ms_eager,stream_cpu_first_token_ms_eager,request_ttft_ms_eager,decode_total_gpu_ms_eager,decode_wall_ms_eager,mean_tpot_ms_eager,p50_tpot_ms_eager,p95_tpot_ms_eager,p99_tpot_ms_eager,mean_stream_itl_ms_eager,p50_stream_itl_ms_eager,p95_stream_itl_ms_eager,p99_stream_itl_ms_eager,e2e_model_ms_eager,e2e_request_ms_eager,decode_tokens_per_s_eager,stream_decode_tokens_per_s_eager,stream_total_chars_eager,start_allocated_gib_eager,start_reserved_gib_eager,post_prefill_allocated_gib_eager,post_prefill_reserved_gib_eager,final_allocated_gib_eager,final_reserved_gib_eager,peak_allocated_gib_eager,peak_reserved_gib_eager,error_type_eager,error_message_eager,workload_category_flash,backend_flash,status_flash,finish_reason_flash,source_flash,source_id_flash,prompt_hash_flash,frozen_input_tokens_flash,runtime_input_tokens_flash,max_new_tokens_flash,output_tokens_flash,output_hash_flash,ended_with_eos_flash,hit_max_new_tokens_flash,generation_ratio_flash,sampling_seed_flash,template_ms_flash,tokenization_ms_flash,preprocess_ms_flash,h2d_ms_flash,model_ttft_ms_flash,stream_cpu_first_token_ms_flash,request_ttft_ms_flash,decode_total_gpu_ms_flash,decode_wall_ms_flash,mean_tpot_ms_flash,p50_tpot_ms_flash,p95_tpot_ms_flash,p99_tpot_ms_flash,mean_stream_itl_ms_flash,p50_stream_itl_ms_flash,p95_stream_itl_ms_flash,p99_stream_itl_ms_flash,e2e_model_ms_flash,e2e_request_ms_flash,decode_tokens_per_s_flash,stream_decode_tokens_per_s_flash,stream_total_chars_flash,start_allocated_gib_flash,start_reserved_gib_flash,post_prefill_allocated_gib_flash,post_prefill_reserved_gib_flash,final_allocated_gib_flash,final_reserved_gib_flash,peak_allocated_gib_flash,peak_reserved_gib_flash,error_type_flash,error_message_flash,workload_category,prompt_hash,frozen_input_tokens,runtime_input_tokens,max_new_tokens,sampling_seed,same_output_hash,same_output_tokens,same_finish_reason,output_token_delta_flash_minus_eager,model_ttft_ms_speedup_eager_over_flash,request_ttft_ms_speedup_eager_over_flash,mean_tpot_ms_speedup_eager_over_flash,mean_stream_itl_ms_speedup_eager_over_flash,e2e_request_ms_speedup_eager_over_flash,decode_throughput_speedup_flash_over_eager,peak_allocated_reduction_pct,peak_reserved_reduction_pct,input_band
req_0241,short_interactive,eager,ok,length,lmsys_chatbot_arena_conversations,68ce141ef90d42afa24b936a2ee587b8,e1b3c379bd3252534b53,56,56,256,256,96a494fdabfeb3d01ff4,0,1,1.0,42026241,0.067241000579088,0.373797999600356,0.441039000179444,0.1269759982824325,20.44393539428711,0.0315409997710958,21.52205899983528,4584.575136184692,4628.330386999551,17.978726024253696,17.925119400024414,18.670089149475096,19.285998916625974,18.15017320392037,18.08931699997629,18.838155299818027,19.445723179942437,4605.01907157898,4649.852445999386,55.6212936695836,55.0954617924999,1171,2.88515853881836,9.3203125,2.902503490447998,9.3203125,2.893752098083496,9.3203125,2.908196449279785,9.3203125,,,short_interactive,flash,ok,length,lmsys_chatbot_arena_conversations,68ce141ef90d42afa24b936a2ee587b8,e1b3c379bd3252534b53,56,56,256,256,c75072ad8e003af30d6c,0,1,1.0,42026241,0.0638710000657738,0.324867000017548,0.3887380000833218,0.1271679997444152,16.568927764892578,0.0315299998874252,17.558108000002903,3790.626401901245,3831.551275000038,14.865201576083312,14.821375846862791,15.50246410369873,16.048565444946288,15.02554554901918,14.980384999944365,15.709454000125334,16.215122139910818,3807.1953296661377,3849.109383000041,67.27120348027465,66.55267845789105,1199,2.88515853881836,6.970703125,2.902503490447998,6.970703125,2.893752098083496,6.970703125,2.908196449279785,6.970703125,,,short_interactive,e1b3c379bd3252534b53,56,56,256,42026241,False,True,True,0,1.2338719610815838,1.2257618531468037,1.2094505366936799,1.2079543564463227,1.2080333353309998,1.2094505366936796,0.0,25.209555741827327,<=128
req_0631,coding_request,eager,ok,eos,lmsys_chatbot_arena_conversations,670d66039a0049568ad1cc60308f4e9d,442521495dc1a1f59e64,109,109,512,304,b9de047914d8ecb36c65,1,0,0.59375,42026631,0.0685820004946435,0.4428689999258495,0.5114510004204931,0.1170239970088005,20.63520050048828,0.035820999983116,21.75788300064596,5631.185564041138,5687.60323799961,18.5847708384196,18.40742492675781,20.10235767364502,21.90386901855469,18.770734970296484,18.60693999969953,20.305229000132385,22.10439604032218,5651.820764541626,5709.361121000256,53.807496938985,53.27375826351915,1323,2.88515853881836,9.3203125,2.918919086456299,9.3203125,2.896451473236084,9.3203125,2.924612045288086,9.3203125,,,coding_request,flash,ok,eos,lmsys_chatbot_arena_conversations,670d66039a0049568ad1cc60308f4e9d,442521495dc1a1f59e64,109,109,512,354,95efcaf8e5df5bd994a9,1,0,0.69140625,42026631,0.0670419999551086,0.421658000050229,0.4887000000053376,0.1290239989757537,16.122880935668945,0.0324509999245492,17.241941000065708,5266.0203104019165,5319.062494000036,14.91790456204509,14.812000274658203,15.79009265899658,16.350376968383795,15.068033747875155,14.965005000021849,15.942355400011364,16.507161879981144,5282.143191337585,5336.304435000102,67.03354320581002,66.3650785073851,1596,2.88515853881836,6.970703125,2.918919086456299,6.970703125,2.897787570953369,6.970703125,2.924612045288086,6.970703125,,,coding_request,442521495dc1a1f59e64,109,109,512,42026631,False,False,True,50,1.2798705506059187,1.2619161033298423,1.2458030389672785,1.2457322092833427,1.069909183507846,1.245803038967278,0.0,25.209555741827327,<=128
req_0059,short_interactive,eager,ok,eos,lmsys_chatbot_arena_conversations,a78e715b837c4ac2a01ca6ac9625a903,1c3d6c81987eb7c1ba0e,37,37,256,20,e094c5f6853978c592ee,1,0,0.078125,42026059,0.0730819992895703,0.2806450002026395,0.3537269994922098,0.1228799968957901,20.982784271240234,0.0479609998365049,21.982428000228538,363.44192123413086,367.1881569998732,19.12852217021741,18.932512283325195,20.15528888702392,21.31208194732666,19.32366873686413,19.11731900054292,20.35555440024836,21.523130880250392,384.4247055053711,389.1705850001017,52.27795389008005,51.74458826570096,71,2.88515853881836,9.3203125,2.8966193199157715,9.3203125,2.88693904876709,9.3203125,2.9023122787475586,9.3203125,,,short_interactive,flash,ok,eos,lmsys_chatbot_arena_conversations,a78e715b837c4ac2a01ca6ac9625a903,1c3d6c81987eb7c1ba0e,37,37,256,20,9e6df1ed146996904131,1,0,0.078125,42026059,0.0663010000607755,0.2295550000326329,0.2958560000934085,0.1226560026407241,15.98249626159668,0.0355910001417214,16.899764000072537,282.51987075805664,285.44577499997104,14.869466882002982,14.872575759887695,15.19810562133789,15.219486389160156,15.021587052627329,15.034024999977191,15.346295000063035,15.358124600033989,298.5023670196533,302.3455390000436,67.2519067385216,66.56255465684131,74,2.88515853881836,6.970703125,2.8966193199157715,6.970703125,2.88693904876709,6.970703125,2.9023122787475586,6.970703125,,,short_interactive,1c3d6c81987eb7c1ba0e,37,37,256,42026059,False,True,True,0,1.3128602646170129,1.3007535489924111,1.2864295890372037,1.2863932864859542,1.2871715795351808,1.2864295890372044,0.0,25.209555741827327,<=128
req_0016,short_interactive,eager,ok,eos,lmsys_chatbot_arena_conversations,76771d0b0a49480ea17f16c46d193cc0,0519f5fe7714c441b432,35,35,256,38,9a32258f9ab5380a43ad,1,0,0.1484375,42026016,0.0715120004315394,0.251225000283739,0.3227370007152785,0.1191039979457855,20.547168731689453,0.0437009994129766,21.54518799943617,700.237663269043,708.4690970004885,18.925342250514674,18.90537643432617,19.65488624572754,19.760578079223635,19.14647448648867,19.133460000375635,19.87802939984249,19.98362715996336,720.7848320007324,730.0142849999247,52.83920294613456,52.22528428784028,169,2.88515853881836,9.3203125,2.8959999084472656,9.3203125,2.887367248535156,9.3203125,2.901675224304199,9.3203125,,,short_interactive,flash,ok,eos,lmsys_chatbot_arena_conversations,76771d0b0a49480ea17f16c46d193cc0,0519f5fe7714c441b432,35,35,256,36,39d5f60522fc9cd98271,1,0,0.140625,42026016,0.0688610000452172,0.2447049998863804,0.3135659999315976,0.1208320036530494,16.72287940979004,0.038550999988729,17.69630099988717,512.1224956512451,517.3324100001082,14.63207130432129,14.590784072875977,15.34581432342529,15.539528656005858,14.779778542859797,14.7377509999842,15.48664550000467,15.68165580002642,528.8453750610352,535.0287109999954,68.34302397806592,67.65475992504061,167,2.88515853881836,6.970703125,2.8959999084472656,6.970703125,2.887313842773437,6.970703125,2.901675224304199,6.970703125,,,short_interactive,0519f5fe7714c441b432,35,35,256,42026016,False,False,True,-2,1.228686055085739,1.2174966960368463,1.2934151192200283,1.2954507018468455,1.3644394590254634,1.2934151192200285,0.0,25.209555741827327,<=128
req_0761,document_qa,eager,ok,eos,google_natural_questions,1118367952978008362,0d40ad09f7477b669024,1814,1814,256,25,161af0f637b0d3e97c1a,1,0,0.09765625,42026761,0.0792020000517368,4.252185999575886,4.331387999627623,0.1466239988803863,206.05337524414065,0.1068629999281256,211.7700429998877,455.986307144165,461.4040060005209,18.99942946434021,18.89352035522461,19.81496706008911,20.35187448501587,19.22298645835478,19.1103645001931,20.086438349790114,20.60024728019925,662.0396823883057,673.1740490004086,52.63315942601789,52.01515307167252,74,2.88515853881836,9.3203125,3.446992874145508,9.3203125,2.934563636779785,9.3203125,3.457639694213867,9.3203125,,,document_qa,flash,ok,eos,google_natural_questions,1118367952978008362,0d40ad09f7477b669024,1814,1814,256,25,f867a2ce563b42a3c877,1,0,0.09765625,42026761,0.1014020001548487,3.177834999860352,3.2792370000152005,0.1290560066699981,125.51270294189452,0.0883319999047671,129.9181070000941,356.54816150665283,360.3023900000153,14.856173396110536,14.745039939880373,15.536281442642212,15.64722186088562,15.010981208329593,14.882783500070218,15.710986849933306,15.849472149959638,482.06086444854736,490.2204970001094,67.31208456827841,66.6107155159281,72,2.88515853881836,6.970703125,3.446992874145508,6.970703125,2.934563636779785,6.970703125,3.452685832977295,6.970703125,,,document_qa,0d40ad09f7477b669024,1814,1814,256,42026761,False,True,True,0,1.6416933936920475,1.6300271601073615,1.2788912028527084,1.2805949319081116,1.3732066552089892,1.2788912028527089,0.1432729166333413,25.209555741827327,1025-2048
req_0264,short_interactive,eager,ok,eos,lmsys_chatbot_arena_conversations,9a10582137f5482bbfb02680e5ffc061,838987d622309a5eaae8,66,66,256,39,b566c9b166286ecab92d,1,0,0.15234375,42026264,0.0691109999024774,0.3612470000007306,0.4303579999032081,0.1481920033693313,21.10108757019043,0.0521410001965705,22.26754299954337,711.5725440979004,719.2328359997191,18.725593265734226,18.42057609558105,20.334903621673583,21.25991313934326,18.925815394739303,18.624694000209274,20.551135099458406,21.45838286977778,732.6736316680908,741.5003789992625,53.4028474189862,52.8340727758637,115,2.88515853881836,9.3203125,2.905601501464844,9.3203125,2.8882222175598145,9.3203125,2.911294460296631,9.3203125,,,short_interactive,flash,ok,eos,lmsys_chatbot_arena_conversations,9a10582137f5482bbfb02680e5ffc061,838987d622309a5eaae8,66,66,256,82,6d9de3362b7e1b122652,1,0,0.3203125,42026264,0.0658420001400372,0.3269859998908941,0.3928280000309314,0.1155200004577636,16.676959991455078,0.0329899999087501,17.670619999989867,1190.6598091125488,1203.8382370001273,14.699503816204306,14.64799976348877,15.40505599975586,15.473459243774414,14.861614271604807,14.798742000039056,15.573398000015004,15.652691399918696,1207.336769104004,1221.5088570001171,68.02950715231823,67.28478753245602,337,2.88515853881836,6.970703125,2.905601501464844,6.970703125,2.889371395111084,6.970703125,2.911294460296631,6.970703125,,,short_interactive,838987d622309a5eaae8,66,66,256,42026264,False,False,True,43,1.2652838155756314,1.260144975080452,1.2738928810026686,1.2734696950720703,0.6070364326463425,1.2738928810026682,0.0,25.209555741827327,<=128
req_0755,document_qa,eager,ok,eos,google_natural_questions,-5620305706534832502,6179fa2089b2c47f555b,1791,1791,256,16,245a2ee6ee2d09741d92,1,0,0.0625,42026755,0.0743520004107267,3.3247069995923084,3.399059000003035,0.1249279975891113,200.3599395751953,0.119592999908491,204.7429200001716,287.06063652038574,290.04953500043484,19.13737576802572,18.819679260253903,20.856723594665528,21.43270793914795,19.333755600018776,19.00049699997908,21.10309449981287,21.76935170002252,487.42057609558105,494.7924550006064,52.25376833906229,51.71530442197576,48,2.88515853881836,9.3203125,3.439868927001953,9.3203125,2.933708667755127,9.3203125,3.4503793716430664,9.3203125,,,document_qa,flash,ok,eos,google_natural_questions,-5620305706534832502,6179fa2089b2c47f555b,1791,1791,256,16,a6bb1040488d871f0e8e,1,0,0.0625,42026755,0.0684620001720759,3.122172999837858,3.1906350000099337,0.1280000060796737,118.10304260253906,0.0639810000393481,122.01957500019488,223.1194553375244,225.66134799990323,14.87463035583496,14.767007827758787,15.49957103729248,15.809801902770996,15.041789866654652,14.9295239998537,15.646552600037468,15.951916120020542,341.2224979400635,347.6809230000981,67.2285613879288,66.47128599092846,48,2.88515853881836,6.970703125,3.439868927001953,6.970703125,2.933708667755127,6.970703125,3.44556188583374,6.970703125,,,document_qa,6179fa2089b2c47f555b,1791,1791,256,42026755,False,True,True,0,1.6964841477410662,1.6779514270545903,1.2865782416245783,1.2853361050388528,1.4231222430356547,1.286578241624578,0.13962191661934797,25.209555741827327,1025-2048
req_0980,long_output,eager,ok,length,lmsys_chatbot_arena_conversations,ef5eb7ba860c47eeb9910b7210818c3c,b06123ce46548672b2bd,58,58,1024,1024,e2d9f6e9940bd010dac1,0,1,1.0,42026980,0.0745910001569427,0.3728879992195288,0.4474789993764716,0.1594880074262619,20.932735443115234,0.0456509997093235,22.204232000149204,19595.305751800537,19795.01802699997,19.154746580450183,18.744384765625,21.91717834472656,24.63070110321045,19.34993035777135,18.933025000478665,22.17222809977102,24.87563400025465,19616.23848724365,19817.22225900012,52.20638110767934,51.67967003640262,4133,2.88515853881836,9.3203125,2.903122901916504,9.3203125,2.914324760437012,9.3203125,2.920647144317627,9.3203125,,,long_output,flash,ok,eos,lmsys_chatbot_arena_conversations,ef5eb7ba860c47eeb9910b7210818c3c,b06123ce46548672b2bd,58,58,1024,939,57c9f1aaafa1e2fad2be,1,0,0.9169921875,42026980,0.0644819999706669,0.3119160001006094,0.3763980000712763,0.1218559965491294,16.485376358032227,0.0321909999456693,17.476306999924418,14003.815492630005,14146.721895000155,14.929440823699366,14.841263771057127,15.774817848205569,16.39762704849243,15.081750858208968,14.98964550000892,15.930446650020258,16.55464516004713,14020.300868988035,14164.19820200008,66.98174511751137,66.30511343631596,4006,2.88515853881836,6.970703125,2.903122901916504,6.970703125,2.9120540618896484,6.970703125,2.9177474975585938,6.970703125,,,long_output,b06123ce46548672b2bd,58,58,1024,42026980,False,False,False,-85,1.2697760116902703,1.2705334141958728,1.2830183532422368,1.283002917876688,1.3991065344031823,1.2830183532422368,0.09928096807841902,25.209555741827327,<=128
req_0065,short_interactive,eager,ok,eos,lmsys_chatbot_arena_conversations,adeee3b003ec46b799b988320800e468,c010ccb1a28ae126f08a,37,37,256,148,63370e78c1a87a6e252b,1,0,0.578125,42026065,0.0911219995032297,0.5560810004681116,0.6472029999713413,0.1228799968957901,20.725343704223636,0.0336909997713519,21.993246999954863,2658.6908531188965,2684.584192000329,18.086332334142156,17.978431701660156,19.06728973388672,19.73261966705322,18.26216334014128,18.13739899989741,19.27547740015143,19.96639368016986,2679.41619682312,2706.5774390002844,55.290369629682615,54.757083215359245,726,2.88515853881836,9.3203125,2.8966193199157715,9.3203125,2.8903589248657227,9.3203125,2.9023122787475586,9.3203125,,,short_interactive,flash,ok,length,lmsys_chatbot_arena_conversations,adeee3b003ec46b799b988320800e468,c010ccb1a28ae126f08a,37,37,256,256,4d2fdd838246dddf730a,0,1,1.0,42026065,0.059050999880128,0.2101940001466573,0.2692450000267854,0.1107200011610984,17.61280059814453,0.0361610000254586,18.45122600002469,3806.536765098572,3845.878844000026,14.927595157249302,14.812159538269045,15.68671360015869,17.61292247772217,15.081718011765142,14.960226000084733,15.83318030004648,17.880699659995116,3824.149565696716,3864.330070000051,66.99002682386983,66.30474082609926,1282,2.88515853881836,6.970703125,2.8966193199157715,6.970703125,2.893244743347168,6.970703125,2.9023122787475586,6.970703125,,,short_interactive,c010ccb1a28ae126f08a,37,37,256,42026065,False,False,False,108,1.17672051010485,1.1919667018292137,1.2116038882096072,1.2108808377066258,0.7004001702681284,1.211603888209607,0.0,25.209555741827327,<=128
req_0263,short_interactive,eager,ok,eos,lmsys_chatbot_arena_conversations,263ccc2093164fe4af0de7d19fb05684,6d3f424948d5cfac81b6,65,65,256,174,54475340b50e988b781f,1,0,0.6796875,42026263,0.0737310001568403,0.4326690004745614,0.5064000006314018,0.125791996717453,21.435392379760746,0.0364610004908172,22.62752000024193,3107.191837310791,3137.49187600024,17.96064645844388,17.885183334350586,18.849778366088863,19.287286376953126,18.13546904624168,18.054956999549177,19.047566000153893,19.48562383975513,3128.627229690552,3160.119396000482,55.677283237757166,55.13958500525111,873,2.88515853881836,9.3203125,2.90529203414917,9.3203125,2.8918023109436035,9.3203125,2.910984992980957,9.3203125,,,short_interactive,flash,ok,eos,lmsys_chatbot_arena_conversations,263ccc2093164fe4af0de7d19fb05684,6d3f424948d5cfac81b6,65,65,256,138,e552706d54a80c2ce403,1,0,0.5390625,42026263,0.0638819999494444,0.3107160000581643,0.3745980000076088,0.1218559965491294,16.453472137451172,0.033690000009301,17.43047399986608,2032.0596799850464,2055.472597000062,14.832552408649974,14.730912208557127,15.54920959472656,15.99017063140869,15.003041722628332,14.919172999952934,15.721707000011518,16.173351959996577,2048.5131521224976,2072.903070999928,67.41927973346145,66.65133857778007,671,2.88515853881836,6.970703125,2.90529203414917,6.970703125,2.890841007232666,6.970703125,2.910984992980957,6.970703125,,,short_interactive,6d3f424948d5cfac81b6,65,65,256,42026263,False,False,True,-36,1.3027883841593406,1.2981586157906995,1.2108938477756315,1.2087861502703727,1.5244897073147285,1.2108938477756317,0.0,25.209555741827327,<=128
req_0268,short_interactive,eager,ok,eos,lmsys_chatbot_arena_conversations,27c9bd9b0b2a41129ae665040ef3bc70,3acc0a2835b80f53fa87,68,68,256,74,b0f30b4bf1f73219f410,1,0,0.2890625,42026268,0.0675119999868911,0.3358160001880605,0.4033280001749517,0.0788479968905448,20.39295959472656,0.0329209997289581,21.36937500017666,1312.3846397399902,1325.750238999717,17.97787177726014,17.939552307128906,18.62021141052246,19.145481491088866,18.1601903835655,18.10862900038046,18.828488400322385,19.34004080012528,1332.7775993347168,1347.1196139998938,55.62393660326805,55.06316186303594,337,2.88515853881836,9.3203125,2.9062209129333496,9.3203125,2.889211177825928,9.3203125,2.9119138717651367,9.3203125,,,short_interactive,flash,ok,eos,lmsys_chatbot_arena_conversations,27c9bd9b0b2a41129ae665040ef3bc70,3acc0a2835b80f53fa87,68,68,256,81,bd77c1ec09eea28eb2d4,1,0,0.31640625,42026268,0.0682809998124867,0.3106860001480527,0.3789669999605394,0.128831997513771,16.678911209106445,0.0301800000670482,17.68609999999171,1188.5979480743408,1202.262927999982,14.85747435092926,14.73689603805542,15.755450773239136,16.31928325653075,15.027655462498046,14.89998349995858,15.952829500020016,16.516647560067653,1205.2768592834473,1219.9490279999736,67.30619056646428,66.54118507428618,452,2.88515853881836,6.970703125,2.9062209129333496,6.970703125,2.889398097991944,6.970703125,2.9119138717651367,6.970703125,,,short_interactive,3acc0a2835b80f53fa87,68,68,256,42026268,False,False,True,7,1.222679306763879,1.2082581801633303,1.210022063819731,1.2084513401897445,1.1042425405333598,1.210022063819731,0.0,25.209555741827327,<=128
req_0166,short_interactive,eager,ok,eos,lmsys_chatbot_arena_conversations,dde6f92a17234469b788ced9dfdf62f4,4b734c64402d514d7e20,43,43,256,206,186f4d984f99ede4f2b2,1,0,0.8046875,42026166,0.0638610008536488,0.2795159998640883,0.3433770007177372,0.1095679998397827,19.960832595825195,0.0302209991787094,20.9099369994874,3708.8039474487305,3745.8817250008,18.091726572920635,18.00054359436035,18.995936584472656,19.61982551574707,18.272394263414487,18.18031099992368,19.17968940015271,19.851090559895965,3728.764780044556,3766.791662000287,55.27388422378556,54.72676796808266,1080,2.88515853881836,9.3203125,2.898477554321289,9.3203125,2.892068862915039,9.3203125,2.903964042663574,9.3203125,,,short_interactive,flash,ok,length,lmsys_chatbot_arena_conversations,dde6f92a17234469b788ced9dfdf62f4,4b734c64402d514d7e20,43,43,256,256,405e3227261adae49051,0,1,1.0,42026166,0.068431000045166,0.2785359999961656,0.3469670000413316,0.1085119992494583,16.37887954711914,0.0349910001204989,17.671029999974053,3781.435324668884,3820.349656999952,14.829158135956408,14.797823905944824,15.431475257873537,15.942352104187012,14.981625125489575,14.951245000020208,15.58203960003084,16.09934417995646,3797.8142042160034,3838.0206869999256,67.43471145373316,66.74781705720797,1341,2.88515853881836,6.970703125,2.898477554321289,6.970703125,2.893404960632324,6.970703125,2.903964042663574,6.970703125,,,short_interactive,4b734c64402d514d7e20,43,43,256,42026166,False,False,False,50,1.2186934117441557,1.183289089516463,1.22001036114474,1.2196536831191986,0.9814412086831881,1.22001036114474,0.0,25.209555741827327,<=128
req_0323,knowledge_qa,eager,ok,length,google_nq_open,train_26433,9d9dfda27ee7d2b588d0,37,37,128,128,4988b2a5a4ae1ad8937b,0,1,1.0,42026323,0.0596010004301206,0.2291450000484474,0.288746000478568,0.1251839995384216,19.299903869628903,0.03603999994084,20.235730999957013,2276.081407546997,2297.5141299993998,17.921900846826748,17.81443214416504,18.601471138000488,19.05903602600097,18.090349755902576,17.984936999710044,18.75744200033296,19.24316880027618,2295.381311416626,2317.7498609993563,55.79765274602889,55.27713555347457,638,2.88515853881836,9.3203125,2.8966193199157715,9.3203125,2.889824867248535,9.3203125,2.9023122787475586,9.3203125,,,knowledge_qa,flash,ok,length,google_nq_open,train_26433,9d9dfda27ee7d2b588d0,37,37,128,128,adeed488286a02dd9e51,0,1,1.0,42026323,0.0701219998973101,0.3178459999162442,0.3879679998135543,0.1392640024423599,16.555007934570312,0.0477710000268416,17.675019999842334,1891.493628501892,1912.1097080001164,14.893650618125134,14.78656005859375,15.65261459350586,16.570950813293454,15.055643834647004,14.949904000104652,15.823747999843365,16.729574519968082,1908.0486364364624,1929.7847279999587,67.14270568312038,66.41878312140878,553,2.88515853881836,6.970703125,2.8966193199157715,6.970703125,2.889824867248535,6.970703125,2.9023122787475586,6.970703125,,,knowledge_qa,9d9dfda27ee7d2b588d0,37,37,128,42026323,False,True,True,0,1.16580456777231,1.1448774032582436,1.2033249138405544,1.201566001068112,1.201040627677413,1.2033249138405544,0.0,25.209555741827327,<=128
